,PWSName,FIPS_5,CNTY_OR_CITY,POPULATION,ANALYTE_NAME,Concentration in µg/L,COLLECT_DT,Lead Amount ppb,Partial Postal Code,Sampled Date
1318,"GATE CITY, TOWN OF",51169,SCOTT,2034,LEAD,0.0,2014-08-14,0.163,M4K,2014-07-01
1319,"GATE CITY, TOWN OF",51169,SCOTT,2034,LEAD,0.0,2014-08-14,0.343,M6C,2014-07-01
1334,MOCCASIN GAP_SCOTT CO PSA,51169,SCOTT,5412,LEAD,0.0,2014-08-05,0.0590,M9R,2014-06-30
1335,MOCCASIN GAP_SCOTT CO PSA,51169,SCOTT,5412,LEAD,0.0,2014-08-05,0.574,M1L,2014-06-30
1336,MOCCASIN GAP_SCOTT CO PSA,51169,SCOTT,5412,LEAD,0.0,2014-08-05,,,
1338,MOCCASIN GAP_SCOTT CO PSA,51169,SCOTT,5412,LEAD,0.0,2014-08-05,0.0919,M4J,2014-06-30
1339,MOCCASIN GAP_SCOTT CO PSA,51169,SCOTT,5412,LEAD,2.66,2014-08-05,3.85,M4C,2014-06-30
1341,MOCCASIN GAP_SCOTT CO PSA,51169,SCOTT,5412,LEAD,0.0,2014-08-05,0.230,M4L,2014-06-28
1349,MOCCASIN GAP_SCOTT CO PSA,51169,SCOTT,5412,LEAD,0.0,2014-08-05,0.166,M1M,2014-06-27
1350,MOCCASIN GAP_SCOTT CO PSA,51169,SCOTT,5412,LEAD,4.69,2014-08-05,0.113,M6H,2014-06-27
1357,"NICKELSVILLE, TOWN OF",51169,SCOTT,1000,LEAD,0.0,2014-08-28,1.37,M3B,2014-06-27
1360,"NICKELSVILLE, TOWN OF",51169,SCOTT,1000,LEAD,0.0,2014-08-28,0.101,M4C,2014-06-27
1365,SPRING VALLEY SUBDIVISION,51169,SCOTT,185,LEAD,0.0,2014-09-09,0.618,M6S,2014-06-26
1367,POOR VALLEY,51173,SMYTH,163,LEAD,0.0,2014-08-13,4.58,M4M,2014-06-26
1372,ATKINS EXTENSION-SMYTH CO PSA,51173,SMYTH,280,LEAD,0.0,2014-09-24,0.180,M6S,2014-06-26
1373,ATKINS EXTENSION-SMYTH CO PSA,51173,SMYTH,280,LEAD,0.0,2014-09-24,2.78,M6E,2014-06-26
1374,ATKINS EXTENSION-SMYTH CO PSA,51173,SMYTH,280,LEAD,0.0,2014-09-24,2.70,M4J,2014-06-26
1376,"CHILHOWIE, TOWN OF",51173,SMYTH,4625,LEAD,1.3,2015-08-19,0.438,M4S,2014-06-26
1396,HUTTON BRANCH,51173,SMYTH,833,LEAD,0.0,2015-09-23,,,
1408,"MARION, TOWN OF",51173,SMYTH,8500,LEAD,0.0,2015-09-16,,,
1422,"MARION, TOWN OF",51173,SMYTH,8500,LEAD,0.0,2015-09-15,<0.0500,M4E,2014-06-24
1428,"SALTVILLE, TOWN OF",51173,SMYTH,2204,LEAD,0.0,2014-09-18,0.151,M4N,2014-06-24
1429,"SALTVILLE, TOWN OF",51173,SMYTH,2204,LEAD,0.0,2014-09-18,0.323,M5A,2014-06-24
1432,"SALTVILLE, TOWN OF",51173,SMYTH,2204,LEAD,0.0,2014-09-18,<0.0500,M6S,2014-06-24
1435,"SALTVILLE, TOWN OF",51173,SMYTH,2204,LEAD,0.0,2014-09-18,0.324,M6P,2014-06-24
1436,"SALTVILLE, TOWN OF",51173,SMYTH,2204,LEAD,0.0,2014-09-18,2.34,M4J,2014-06-24
1445,RYE VALLEY WATER AUTHORITY,51173,SMYTH,1276,LEAD,0.0,2015-07-23,3.85,M6J,2014-06-23
1466,THOMAS BRIDGE WATER CORP,51173,SMYTH,3500,LEAD,0.0,2015-08-18,<0.0500,M9B,2014-06-23
1468,WALKER CREEK,51173,SMYTH,1135,LEAD,0.0,2014-09-24,0.489,M6M,2014-06-23
1481,WATSONS GAP WATER SYSTEM,51173,SMYTH,977,LEAD,0.0,2014-08-13,2.67,M8W,2014-06-21
1486,WATSONS GAP WATER SYSTEM,51173,SMYTH,977,LEAD,0.0,2014-08-13,1.22,M6G,2014-06-20
1489,BARKAY ESTATES,51185,TAZEWELL,85,LEAD,0.0,2015-07-05,0.399,M6P,2014-06-20
1508,"BLUEFIELD, TOWN OF",51185,TAZEWELL,6138,LEAD,0.0,2015-09-08,0.0642,M4C,2014-06-19
1545,TCPSA - JEWELL RIDGE,51185,TAZEWELL,605,LEAD,0.0,2015-08-26,<0.0500,M6L,2014-06-18
1640,BAPTIST VALLEY,51185,TAZEWELL,3857,LEAD,0.0,2015-09-24,,,
1647,BAPTIST VALLEY,51185,TAZEWELL,3857,LEAD,0.0,2015-09-24,0.900,M5A,2014-06-16
1651,BAPTIST VALLEY,51185,TAZEWELL,3857,LEAD,2.18,2015-09-23,4.40,M4C,2014-06-16
1655,TCPSA - GRATTON,51185,TAZEWELL,707,LEAD,0.0,2014-09-17,0.0918,M6G,2014-06-16
1675,MENDOTA,51191,WASHINGTON,142,LEAD,0.0,2014-09-23,0.0625,M6K,2014-06-15
1680,WASHINGTON COUNTY SERVICE AUTHORITY,51191,WASHINGTON,47574,LEAD,0.0,2015-07-29,<0.0500,M6G,2014-06-15
1691,WASHINGTON COUNTY SERVICE AUTHORITY,51191,WASHINGTON,47574,LEAD,0.0,2015-07-29,<0.0500,M4L,2014-06-13
1698,WASHINGTON COUNTY SERVICE AUTHORITY,51191,WASHINGTON,47574,LEAD,4.65,2015-07-29,0.0624,M1R,2014-06-13
1704,WASHINGTON COUNTY SERVICE AUTHORITY,51191,WASHINGTON,47574,LEAD,0.0,2015-07-28,<0.0500,M5N,2014-06-13
1749,"COEBURN, TOWN OF",51195,WISE,4630,LEAD,2.0,2015-08-26,5.56,M4J,2014-06-11
1755,"COEBURN, TOWN OF",51195,WISE,4630,LEAD,3.0,2015-08-25,0.119,M6S,2014-06-11
1781,"POUND, TOWN OF",51195,WISE,1986,LEAD,0.0,2014-09-25,1.82,M4N,2014-06-10
1784,"POUND, TOWN OF",51195,WISE,1986,LEAD,4.0,2014-09-25,0.663,M6R,2014-06-10
1793,"ST PAUL, TOWN OF",51195,WISE,1010,LEAD,0.0,2014-09-15,0.285,M5P,2014-06-10
1798,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.13,2014-08-22,<0.0500,M9V,2014-06-10
1800,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.115,2014-08-17,2.14,M5N,2014-06-10
1804,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.595,2014-08-05,0.389,M4L,2014-06-10
1807,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.0,2014-07-24,0.195,M8X,2014-06-10
1808,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.451,2014-07-23,1.53,M5M,2014-06-10
1810,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.096,2014-07-22,,,
1811,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.184,2014-07-22,,,
1815,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.096,2014-07-10,1.59,M4L,2014-06-10
1817,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.385,2014-07-09,1.35,M4M,2014-06-10
1818,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.201,2014-07-09,,,
1819,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,2.39,2014-07-03,0.0890,M4J,2014-06-10
1820,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.377,2014-07-01,0.0732,M1S,2014-06-10
1821,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.389,2014-07-01,0.417,M1L,2014-06-10
1822,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,1.65,2014-06-29,0.0818,M2H,2014-06-10
1823,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.28,2014-06-26,0.171,M8Z,2014-06-10
1824,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.358,2014-06-26,,,
1825,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,1.25,2014-06-25,0.189,M6P,2014-06-10
1826,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.652,2014-06-25,1.90,M6R,2014-06-10
1827,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,1.35,2014-06-25,4.46,M4J,2014-06-10
1828,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.3777,2014-06-25,2.42,M6J,2014-06-10
1829,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.32899999999999996,2014-06-25,,,
1830,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.259,2014-06-24,0.300,M9R,2014-06-10
1831,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.172,2014-06-17,1.83,M4N,2014-06-10
1832,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.151,2014-06-17,0.143,M4B,2014-06-10
1833,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.354,2014-06-17,<0.0500,M5M,2014-06-09
1834,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.777,2014-06-17,,,
1835,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.099,2014-06-17,,,
1836,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.11800000000000001,2014-06-17,,,
1837,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.0,2014-06-17,0.407,M6S,2014-06-09
1838,WISE COUNTY REGIONAL WATER SYSTEM,51195,WISE,11500,LEAD,0.0,2014-06-17,1.44,M4M,2014-06-09
1866,IVANHOE_MAX MEADOWS,51197,WYTHE,5065,LEAD,2.8,2015-09-22,4.87,M5M,2014-06-09
1888,"RURAL RETREAT, TOWN OF",51197,WYTHE,2500,LEAD,0.0,2015-07-07,3.19,M6H,2014-06-08
1889,"WYTHEVILLE, TOWN OF",51197,WYTHE,7804,LEAD,0.0,2015-07-23,4.74,M6E,2014-06-08
1895,"WYTHEVILLE, TOWN OF",51197,WYTHE,7804,LEAD,2.06,2015-07-21,0.433,M4W,2014-06-08
1898,"WYTHEVILLE, TOWN OF",51197,WYTHE,7804,LEAD,0.0,2015-07-21,0.0598,M9W,2014-06-06
1911,WYTHE COUNTY WEST,51197,WYTHE,1001,LEAD,2.33,2014-09-11,<0.0500,M8Y,2014-06-06
1915,WYTHE COUNTY WEST,51197,WYTHE,1001,LEAD,2.0,2014-09-11,0.0637,M2N,2014-06-06
1918,WYTHE COUNTY WEST,51197,WYTHE,1001,LEAD,2.0,2014-09-11,3.20,M4C,2014-06-06
1933,BRISTOL VIRGINIA UTILITY BOARD,51520,BRISTOL,20000,LEAD,0.0,2014-08-19,1.40,M6R,2014-06-06
1936,BRISTOL VIRGINIA UTILITY BOARD,51520,BRISTOL,20000,LEAD,0.0,2014-08-19,,,
1937,BRISTOL VIRGINIA UTILITY BOARD,51520,BRISTOL,20000,LEAD,0.0,2014-08-19,,,
1940,BRISTOL VIRGINIA UTILITY BOARD,51520,BRISTOL,20000,LEAD,0.0,2014-08-19,3.94,M6S,2014-06-06
1942,BRISTOL VIRGINIA UTILITY BOARD,51520,BRISTOL,20000,LEAD,0.0,2014-08-19,,,
1945,BRISTOL VIRGINIA UTILITY BOARD,51520,BRISTOL,20000,LEAD,0.0,2014-08-19,<0.0500,M5S,2014-06-06
1952,BRISTOL VIRGINIA UTILITY BOARD,51520,BRISTOL,20000,LEAD,0.0,2014-08-19,1.52,M6J,2014-06-05
1983,"NORTON, CITY OF",51720,NORTON,3958,LEAD,0.0,2014-09-11,0.376,M4L,2014-06-05
1984,"NORTON, CITY OF",51720,NORTON,3958,LEAD,0.0,2014-09-11,5.43,M6P,2014-06-05
1986,"NORTON, CITY OF",51720,NORTON,3958,LEAD,0.0,2014-09-10,,,
1996,"NORTON, CITY OF",51720,NORTON,3958,LEAD,0.0,2014-09-09,4.47,M4K,2014-06-05
2060,ACSA URBAN AREA,51003,ALBEMARLE,61673,LEAD,0.0,2014-06-25,0.275,M6P,2014-06-04
2061,ACSA URBAN AREA,51003,ALBEMARLE,61673,LEAD,0.0,2014-06-25,0.226,M6S,2014-06-04
2062,ACSA URBAN AREA,51003,ALBEMARLE,61673,LEAD,0.0,2014-06-25,0.648,M6G,2014-06-04
2063,ACSA URBAN AREA,51003,ALBEMARLE,61673,LEAD,0.0,2014-06-25,0.222,M4E,2014-06-04
2064,ACSA URBAN AREA,51003,ALBEMARLE,61673,LEAD,0.0,2014-01-14,<0.0500,M4J,2014-06-04
2111,BURTON COURT APARTMENTS,51003,ALBEMARLE,50,LEAD,3.7,2014-09-22,8.53,M4E,2014-06-03
2113,BURTON COURT APARTMENTS,51003,ALBEMARLE,50,LEAD,3.09,2014-09-20,,,
2122,EARLYSVILLE FOREST,51003,ALBEMARLE,488,LEAD,0.0,2015-08-08,0.125,M1S,2014-06-03
2129,FAITH MISSION HOME,51003,ALBEMARLE,100,LEAD,0.0,2015-08-26,2.06,M4J,2014-06-03
2147,KESWICK ESTATES,51003,ALBEMARLE,120,LEAD,3.37,2015-09-15,0.127,M6K,2014-06-02
2164,MILLER SCHOOL,51003,ALBEMARLE,205,LEAD,0.0,2014-09-02,0.0823,M4J,2014-06-02
2167,PEACOCK HILL SUBDIVISION,51003,ALBEMARLE,475,LEAD,0.0,2014-09-24,0.531,M4K,2014-06-02
2169,PEACOCK HILL SUBDIVISION,51003,ALBEMARLE,475,LEAD,0.0,2014-09-24,4.00,M6N,2014-06-02
2175,WOODS EDGE SUBDIVISION,51003,ALBEMARLE,110,LEAD,0.0,2014-07-15,0.0520,M5S,2014-06-02
2176,WOODS EDGE SUBDIVISION,51003,ALBEMARLE,110,LEAD,0.0,2014-07-15,0.0565,M6P,2014-06-02
2179,WOODS EDGE SUBDIVISION,51003,ALBEMARLE,110,LEAD,0.0,2014-07-15,0.283,M4J,2014-06-02
2213,LONGDALE FURNACE,51005,ALLEGHANY,92,LEAD,0.0,2015-07-29,,,
2238,SELMA / LOW MOOR / VALLEY RIDGE,51005,ALLEGHANY,1767,LEAD,0.0,2015-08-12,,,
2251,AUGUSTA SPRINGS - ACSA,51015,AUGUSTA,265,LEAD,4.7,2014-07-27,0.206,M6H,2014-05-31
2252,AUGUSTA SPRINGS - ACSA,51015,AUGUSTA,265,LEAD,0.9,2014-07-27,,,
2253,AUGUSTA SPRINGS - ACSA,51015,AUGUSTA,265,LEAD,1.6,2014-07-24,,,
2254,AUGUSTA SPRINGS - ACSA,51015,AUGUSTA,265,LEAD,1.5,2014-07-22,,,
2258,JOLLETT SPRINGS MOBILE HOME PARK,51015,AUGUSTA,150,LEAD,0.0,2014-08-14,,,
2263,BLACKBURN - ACSA,51015,AUGUSTA,955,LEAD,5.9,2014-07-18,,,
2264,BLACKBURN - ACSA,51015,AUGUSTA,955,LEAD,1.0,2014-07-17,,,
2266,BLACKBURN - ACSA,51015,AUGUSTA,955,LEAD,2.7,2014-07-16,,,
2270,BLACKBURN - ACSA,51015,AUGUSTA,955,LEAD,0.7,2014-07-16,,,
2271,BLUE RIDGE MOBILE HOME PARK,51015,AUGUSTA,106,LEAD,2.0,2014-09-17,,,
2277,CARDINAL HOUSE,51015,AUGUSTA,36,LEAD,0.0,2014-09-09,,,
2278,CARDINAL HOUSE,51015,AUGUSTA,36,LEAD,3.0,2014-09-09,,,
2287,CHURCHVILLE - ACSA,51015,AUGUSTA,1108,LEAD,0.0,2015-07-21,,,
2294,CHURCHVILLE - ACSA,51015,AUGUSTA,1108,LEAD,2.3,2015-07-21,8.23,M4M,2014-05-30
2296,"CRAIGSVILLE, TOWN OF",51015,AUGUSTA,2340,LEAD,0.0,2014-07-25,,,
2297,"CRAIGSVILLE, TOWN OF",51015,AUGUSTA,2340,LEAD,0.0,2014-07-24,,,
2299,"CRAIGSVILLE, TOWN OF",51015,AUGUSTA,2340,LEAD,3.99,2014-07-24,,,
2300,"CRAIGSVILLE, TOWN OF",51015,AUGUSTA,2340,LEAD,3.51,2014-07-24,,,
2303,"CRAIGSVILLE, TOWN OF",51015,AUGUSTA,2340,LEAD,2.0,2014-07-24,,,
2304,"CRAIGSVILLE, TOWN OF",51015,AUGUSTA,2340,LEAD,0.0,2014-07-24,,,
2305,"CRAIGSVILLE, TOWN OF",51015,AUGUSTA,2340,LEAD,0.0,2014-07-24,,,
2306,DEERFIELD - ACSA,51015,AUGUSTA,138,LEAD,1.4,2014-07-22,,,
2307,DEERFIELD - ACSA,51015,AUGUSTA,138,LEAD,3.7,2014-07-22,,,
2309,DEERFIELD - ACSA,51015,AUGUSTA,138,LEAD,1.8,2014-07-22,,,
2310,DEERFIELD - ACSA,51015,AUGUSTA,138,LEAD,2.2,2014-07-21,15.0,M6J,2014-05-30
2314,DOOMS - ACSA,51015,AUGUSTA,2368,LEAD,0.4,2014-07-08,,,
2316,DOOMS - ACSA,51015,AUGUSTA,2368,LEAD,1.0,2014-07-08,,,
2318,DOOMS - ACSA,51015,AUGUSTA,2368,LEAD,1.5,2014-07-08,,,
2319,DOOMS - ACSA,51015,AUGUSTA,2368,LEAD,0.5,2014-07-08,,,
2321,ESTALINE VALLEY - ACSA,51015,AUGUSTA,75,LEAD,1.1,2014-07-25,,,
2322,ESTALINE VALLEY - ACSA,51015,AUGUSTA,75,LEAD,0.2,2014-07-23,,,
2323,ESTALINE VALLEY - ACSA,51015,AUGUSTA,75,LEAD,0.2,2014-07-22,0.346,M6E,2014-05-29
2331,COUNTRY ESTATE MOBILE HOME PARK,51015,AUGUSTA,300,LEAD,2.58,2014-09-23,,,
2332,COUNTRY ESTATE MOBILE HOME PARK,51015,AUGUSTA,300,LEAD,0.0,2014-09-23,,,
2336,HARRISTON - ACSA,51015,AUGUSTA,288,LEAD,0.3,2014-07-08,,,
2339,HARRISTON - ACSA,51015,AUGUSTA,288,LEAD,0.6,2014-07-08,0.114,M4L,2014-05-29
2341,MIDDLEBROOK - ACSA,51015,AUGUSTA,93,LEAD,4.0,2014-07-16,,,
2342,MIDDLEBROOK - ACSA,51015,AUGUSTA,93,LEAD,1.2,2014-07-16,,,
2343,MIDDLEBROOK - ACSA,51015,AUGUSTA,93,LEAD,2.3,2014-07-16,,,
2344,MIDDLEBROOK - ACSA,51015,AUGUSTA,93,LEAD,1.0,2014-07-16,4.50,M5M,2014-05-29
2345,MIDDLEBROOK - ACSA,51015,AUGUSTA,93,LEAD,1.3,2014-07-16,,,
2356,ROUTE 250 WEST - ACSA,51015,AUGUSTA,193,LEAD,0.5,2014-07-24,,,
2357,ROUTE 250 WEST - ACSA,51015,AUGUSTA,193,LEAD,1.3,2014-07-17,,,
2359,ROUTE 250 WEST - ACSA,51015,AUGUSTA,193,LEAD,0.7,2014-07-16,,,
2360,ROUTE 250 WEST - ACSA,51015,AUGUSTA,193,LEAD,1.1,2014-07-16,,,
2363,SHENANDOAH ACRES,51015,AUGUSTA,40,LEAD,0.0,2015-08-26,,,
2425,WEYERS CAVE - ACSA,51015,AUGUSTA,2245,LEAD,0.8,2014-07-08,0.374,M6G,2014-05-28
2433,ASHWOOD - BCSA,51017,BATH,500,LEAD,2.91,2014-09-10,,,
2435,ASHWOOD - BCSA,51017,BATH,500,LEAD,0.0,2014-09-10,,,
2437,BATH COUNTY REGIONAL WATER - BCSA,51017,BATH,1418,LEAD,0.0,2014-09-16,,,
2447,CEDAR CREEK - BCSA,51017,BATH,243,LEAD,0.0,2014-09-15,,,
2453,CLIFTON FORGE MOUNTAIN - BCSA,51017,BATH,280,LEAD,0.0,2014-09-10,,,
2460,THE HOMESTEAD WATER COMPANY,51017,BATH,2058,LEAD,0.0,2014-08-11,,,
2461,THE HOMESTEAD WATER COMPANY,51017,BATH,2058,LEAD,0.0,2014-08-11,,,
2463,THE HOMESTEAD WATER COMPANY,51017,BATH,2058,LEAD,6.19,2014-08-11,,,
2466,MILLBORO WATER ASSOCIATION,51017,BATH,400,LEAD,2.95,2014-08-26,,,
2468,MILLBORO WATER ASSOCIATION,51017,BATH,400,LEAD,0.0,2014-08-26,,,
2475,MILLBORO INDUSTRIAL PARK - BCSA,51017,BATH,290,LEAD,0.0,2014-09-15,,,
2476,THOMASTOWN/CROWDERTOWN/SWITCHBACK - BCSA,51017,BATH,325,LEAD,0.0,2014-09-15,,,
2491,ASHLEY PLANTATION,51023,BOTETOURT,921,LEAD,0.6,2015-09-24,,,
2492,ASHLEY PLANTATION,51023,BOTETOURT,921,LEAD,0.6,2015-09-24,,,
2631,SOMMERSBY,51023,BOTETOURT,164,LEAD,0.0,2014-09-23,,,
2652,TOWN OF BERRYVILLE,51043,CLARKE,4185,LEAD,7.27,2014-10-01,,,
2653,TOWN OF BERRYVILLE,51043,CLARKE,4185,LEAD,3.69,2014-10-01,0.112,M4L,2014-05-26
2655,TOWN OF BERRYVILLE,51043,CLARKE,4185,LEAD,0.0,2014-09-22,,,
2657,TOWN OF BERRYVILLE,51043,CLARKE,4185,LEAD,3.01,2014-09-18,,,
2671,CLARKE COUNTY SANITARY AUTHORITY,51043,CLARKE,1215,LEAD,4.33,2014-08-29,,,
2672,GRAFTON SCHOOL,51043,CLARKE,123,LEAD,4.87,2015-08-17,,,
2677,GRAFTON SCHOOL,51043,CLARKE,123,LEAD,3.91,2014-06-16,,,
2678,GRAFTON SCHOOL,51043,CLARKE,123,LEAD,0.0,2014-06-16,,,
2679,GRAFTON SCHOOL,51043,CLARKE,123,LEAD,2.92,2014-06-16,<0.0500,M9N,2014-05-26
2680,GRAFTON SCHOOL,51043,CLARKE,123,LEAD,0.0,2014-06-16,,,
2681,GRAFTON SCHOOL,51043,CLARKE,123,LEAD,0.0,2014-06-16,,,
2702,RETREAT,51043,CLARKE,236,LEAD,0.0,2014-09-25,,,
2706,RETREAT,51043,CLARKE,236,LEAD,0.0,2014-09-23,,,
2707,RIVER PARK,51043,CLARKE,100,LEAD,0.0,2014-06-09,,,
2708,RIVER PARK,51043,CLARKE,100,LEAD,0.0,2014-06-09,0.624,M4B,2014-05-25
2709,RIVER PARK,51043,CLARKE,100,LEAD,0.0,2014-06-09,,,
2710,RIVER PARK,51043,CLARKE,100,LEAD,0.0,2014-06-09,,,
2711,RIVER PARK,51043,CLARKE,100,LEAD,0.0,2014-06-09,,,
2712,RIVER PARK,51043,CLARKE,100,LEAD,0.0,2014-04-01,,,
2713,RIVER PARK,51043,CLARKE,100,LEAD,0.0,2014-04-01,,,
2714,RIVER PARK,51043,CLARKE,100,LEAD,0.0,2014-04-01,,,
2715,RIVER PARK,51043,CLARKE,100,LEAD,0.0,2014-04-01,,,
2716,RIVER PARK,51043,CLARKE,100,LEAD,0.0,2014-04-01,,,
2728,"COLUMBIA, TOWN OF",51065,FLUVANNA,108,LEAD,0.0,2014-07-29,,,
2729,"COLUMBIA, TOWN OF",51065,FLUVANNA,108,LEAD,0.3,2014-07-29,,,
2732,FLUVANNA CORRECTIONAL CENTER FOR WOMEN,51065,FLUVANNA,1690,LEAD,0.0,2014-08-12,,,
2736,FLUVANNA CORRECTIONAL CENTER FOR WOMEN,51065,FLUVANNA,1690,LEAD,0.0,2014-08-12,,,
2788,OAKLAND SCHOOL,51065,FLUVANNA,95,LEAD,0.0,2014-08-12,,,
2814,PINE GROVE MOBILE HOME PARK,51065,FLUVANNA,79,LEAD,12.5,2014-08-25,,,
2817,STAGECOACH HILLS,51065,FLUVANNA,65,LEAD,0.8,2014-07-28,,,
2832,FREDERICK COUNTY SANITATION AUTH,51069,FREDERICK,34559,LEAD,0.0,2015-06-18,,,
2845,FREDERICK COUNTY SANITATION AUTH,51069,FREDERICK,34559,LEAD,0.0,2015-06-11,,,
2850,FREDERICK COUNTY SANITATION AUTH,51069,FREDERICK,34559,LEAD,0.0,2015-06-10,,,
2859,HILLTOP MOBILE HOME PARK,51069,FREDERICK,25,LEAD,6.11,2014-07-29,,,
2860,"MIDDLETOWN, TOWN OF",51069,FREDERICK,1390,LEAD,0.0,2014-07-17,,,
2861,"MIDDLETOWN, TOWN OF",51069,FREDERICK,1390,LEAD,0.0,2014-07-16,,,
2867,"MIDDLETOWN, TOWN OF",51069,FREDERICK,1390,LEAD,0.0,2014-07-07,,,
2869,"MIDDLETOWN, TOWN OF",51069,FREDERICK,1390,LEAD,0.0,2014-06-27,,,
2873,SHAWNEE LAND,51069,FREDERICK,330,LEAD,0.3,2015-08-28,,,
2880,TOWN OF STEPHENS CITY,51069,FREDERICK,1800,LEAD,0.0,2014-09-10,,,
2889,LAKE HOLIDAY ESTATES,51069,FREDERICK,2130,LEAD,0.3,2015-09-11,,,
2902,TAVENNER PARK,51069,FREDERICK,228,LEAD,0.0,2014-07-25,,,
2903,TAVENNER PARK,51069,FREDERICK,228,LEAD,0.0,2014-07-25,,,
2919,RAPIDAN SERVICE AUTHORITY,51079,GREENE,7595,LEAD,0.0,2014-08-18,,,
2923,RAPIDAN SERVICE AUTHORITY,51079,GREENE,7595,LEAD,33.0,2014-08-14,,,
2924,RAPIDAN SERVICE AUTHORITY,51079,GREENE,7595,LEAD,0.0,2014-08-14,,,
2928,RAPIDAN SERVICE AUTHORITY,51079,GREENE,7595,LEAD,0.0,2014-08-13,,,
2929,RAPIDAN SERVICE AUTHORITY,51079,GREENE,7595,LEAD,0.0,2014-08-13,,,
2935,RAPIDAN SERVICE AUTHORITY,51079,GREENE,7595,LEAD,0.0,2014-08-13,,,
2936,RAPIDAN SERVICE AUTHORITY,51079,GREENE,7595,LEAD,0.0,2014-08-12,,,
2937,RAPIDAN SERVICE AUTHORITY,51079,GREENE,7595,LEAD,0.0,2014-08-12,,,
2950,"MONTEREY, TOWN OF",51091,HIGHLAND,450,LEAD,2.12,2014-09-23,,,
2951,"MONTEREY, TOWN OF",51091,HIGHLAND,450,LEAD,3.48,2014-09-23,,,
2969,SESMA UTILITIES,51109,LOUISA,50,LEAD,0.0,2014-06-24,0.234,M4N,2014-05-22
2970,SESMA UTILITIES,51109,LOUISA,50,LEAD,3.05,2014-06-24,,,
2971,SESMA UTILITIES,51109,LOUISA,50,LEAD,0.0,2014-06-24,,,
2972,SESMA UTILITIES,51109,LOUISA,50,LEAD,0.0,2014-06-24,1.42,M4B,2014-05-22
2973,SESMA UTILITIES,51109,LOUISA,50,LEAD,0.0,2014-06-24,,,
2978,LAKE ANNA PLAZA,51109,LOUISA,100,LEAD,0.0,2015-09-12,,,
2993,LOUISA COUNTY WATER AUTHORITY,51109,LOUISA,4241,LEAD,0.0,2015-09-10,,,
3006,LOUISA COUNTY WATER AUTHORITY,51109,LOUISA,4241,LEAD,0.0,2015-09-09,,,
3009,LOUISA COUNTY WATER AUTHORITY,51109,LOUISA,4241,LEAD,0.0,2015-09-09,,,
3018,"MINERAL, TOWN OF",51109,LOUISA,435,LEAD,0.0,2015-09-17,,,
3032,SIX-0-FIVE VILLAGE,51109,LOUISA,201,LEAD,2.36,2014-09-27,,,
3033,SIX-0-FIVE VILLAGE,51109,LOUISA,201,LEAD,2.1,2014-09-27,,,
3041,TWIN OAKS COMMUNITY,51109,LOUISA,100,LEAD,0.0,2014-09-10,,,
3047,LOUISA COUNTY ZION CROSSROADS,51109,LOUISA,1690,LEAD,0.0,2014-09-02,4.43,M4S,2014-05-21
3049,LOUISA COUNTY ZION CROSSROADS,51109,LOUISA,1690,LEAD,0.0,2014-09-02,,,
